task,category,date,date_iso8601,notes,creator,modifier,modifiedDate
🍽 Dishwasher,,2021-06-19 23:00:00,20210620T040000.000Z,,,,
🍽 Dishwasher,,2021-06-20 16:00:00,20210620T210000.000Z,,,,
🍽 Dishwasher,,2021-06-22 20:15:00,20210623T011500.000Z,,,,
🍽 Dishwasher,,2021-06-24 10:00:00,20210624T150000.000Z,,,,
🍽 Dishwasher,,2021-06-26 08:15:00,20210626T131500.000Z,,,,
🍽 Dishwasher,,2021-06-28 20:15:00,20210629T011500.000Z,,,,
🍽 Dishwasher,,2021-07-01 10:00:00,20210701T150000.000Z,,,,
🍽 Dishwasher,,2021-07-04 10:30:00,20210704T153000.000Z,,,,
🍽 Dishwasher,,2021-07-07 08:00:00,20210707T130000.000Z,,,,
🍽 Dishwasher,,2021-07-08 22:15:00,20210709T031500.000Z,,,,
🍽 Dishwasher,,2021-07-10 12:30:00,20210710T173000.000Z,,,,
🍽 Dishwasher,,2021-07-11 22:45:00,20210712T034500.000Z,,,,
🍽 Dishwasher,,2021-07-14 21:45:00,20210715T024500.000Z,,,,
🍽 Dishwasher,,2021-07-16 10:00:00,20210716T150000.000Z,,,,
🍽 Dishwasher,,2021-07-19 19:45:00,20210720T004500.000Z,,,,
🍽 Dishwasher,,2021-07-21 20:00:00,20210722T010000.000Z,,,,
🍽 Dishwasher,,2021-07-24 20:00:00,20210725T010000.000Z,,,,
🍽 Dishwasher,,2021-07-27 20:15:00,20210728T011500.000Z,,,,
🍽 Dishwasher,,2021-07-29 21:00:00,20210730T020000.000Z,,,,
🍽 Dishwasher,,2021-07-31 08:00:00,20210731T130000.000Z,,,,
🍽 Dishwasher,,2021-08-03 09:00:00,20210803T140000.000Z,,,,
🍽 Dishwasher,,2021-08-05 07:30:00,20210805T123000.000Z,,,,
🍽 Dishwasher,,2021-08-08 21:00:00,20210809T020000.000Z,,,,
🍽 Dishwasher,,2021-08-11 22:15:00,20210812T031500.000Z,,,,
🍽 Dishwasher,,2021-08-13 19:00:00,20210814T000000.000Z,,,,
🍽 Dishwasher,,2021-08-17 07:30:00,20210817T123000.000Z,,,,
🍽 Dishwasher,,2021-08-19 09:30:00,20210819T143000.000Z,,,,
🍽 Dishwasher,,2021-08-21 18:00:00,20210821T230000.000Z,,,,
🍽 Dishwasher,,2021-08-23 20:15:00,20210824T011500.000Z,,,,
🍽 Dishwasher,,2021-08-25 16:00:00,20210825T210000.000Z,,,,
🍽 Dishwasher,,2021-08-27 08:45:00,20210827T134500.000Z,,,,
🍽 Dishwasher,,2021-08-29 20:00:00,20210830T010000.000Z,,,,
🍽 Dishwasher,,2021-09-01 21:30:00,20210902T023000.000Z,,,,
🍽 Dishwasher,,2021-09-05 21:15:00,20210906T021500.000Z,,,,
🍽 Dishwasher,,2021-09-07 08:45:00,20210907T134500.000Z,,,,
🍽 Dishwasher,,2021-09-09 12:30:00,20210909T173000.000Z,,,,
🍽 Dishwasher,,2021-09-10 18:00:00,20210910T230000.000Z,,,,
🍽 Dishwasher,,2021-09-12 18:30:00,20210912T233000.000Z,,,,
🍽 Dishwasher,,2021-09-15 16:16:00,20210915T211600.000Z,,,,
🍽 Dishwasher,,2021-09-18 17:30:00,20210918T223000.000Z,,,,
🍽 Dishwasher,,2021-09-19 21:30:00,20210920T023000.000Z,,,,
🍽 Dishwasher,,2021-09-24 08:00:00,20210924T130000.000Z,,,,
🍽 Dishwasher,,2021-09-26 20:30:00,20210927T013000.000Z,,,,
🍽 Dishwasher,,2021-09-28 08:15:00,20210928T131500.000Z,,,,
🍽 Dishwasher,,2021-10-02 22:15:00,20211003T031500.000Z,,,,
🍽 Dishwasher,,2021-10-04 07:00:00,20211004T120000.000Z,,,,
🍽 Dishwasher,,2021-10-06 10:00:00,20211006T150000.000Z,,,,
🍽 Dishwasher,,2021-10-08 20:30:00,20211009T013000.000Z,,,,
🍽 Dishwasher,,2021-10-10 17:00:00,20211010T220000.000Z,,,,
🍽 Dishwasher,,2021-10-12 20:00:00,20211013T010000.000Z,,,,
🍽 Dishwasher,,2021-10-15 19:15:00,20211016T001500.000Z,,,,
🍽 Dishwasher,,2021-10-18 08:00:00,20211018T130000.000Z,,,,
🍽 Dishwasher,,2021-10-19 21:30:00,20211020T023000.000Z,,,,
🍽 Dishwasher,,2021-10-22 10:30:00,20211022T153000.000Z,,,,
🍽 Dishwasher,,2021-10-25 20:30:00,20211026T013000.000Z,,,,
🍽 Dishwasher,,2021-10-28 19:30:00,20211029T003000.000Z,,,,
🍽 Dishwasher,,2021-10-31 15:30:00,20211031T203000.000Z,,,,
🍽 Dishwasher,,2021-11-03 08:15:00,20211103T131500.000Z,,,,
🍽 Dishwasher,,2021-11-06 12:00:00,20211106T170000.000Z,,,,
🍽 Dishwasher,,2021-11-08 21:15:00,20211109T031500.000Z,,,,
🍽 Dishwasher,,2021-11-11 19:15:00,20211112T011500.000Z,,,,
🍽 Dishwasher,,2021-11-14 14:45:00,20211114T204500.000Z,,,,
🍽 Dishwasher,,2021-11-16 19:30:00,20211117T013000.000Z,,,,
🍽 Dishwasher,,2021-11-18 22:00:00,20211119T040000.000Z,,,,
🍽 Dishwasher,,2021-11-20 08:00:00,20211120T140000.000Z,,,,
🍽 Dishwasher,,2021-11-22 10:00:00,20211122T160000.000Z,,,,
🍽 Dishwasher,,2021-11-24 19:00:00,20211125T010000.000Z,,,,
🍽 Dishwasher,,2021-11-29 19:30:00,20211130T013000.000Z,,,,
🍽 Dishwasher,,2021-12-02 18:30:00,20211203T003000.000Z,,,,
🍽 Dishwasher,,2021-12-05 11:15:00,20211205T171500.000Z,,,,
🍽 Dishwasher,,2021-12-07 08:00:00,20211207T140000.000Z,,,,
🍽 Dishwasher,,2021-12-09 09:00:00,20211209T150000.000Z,,,,
🍽 Dishwasher,,2021-12-11 15:30:00,20211211T213000.000Z,,,,
🍽 Dishwasher,,2021-12-13 18:30:00,20211214T003000.000Z,,,,
🍽 Dishwasher,,2021-12-17 09:00:00,20211217T150000.000Z,,,,
🍽 Dishwasher,,2021-12-21 08:15:00,20211221T141500.000Z,,,,
🍽 Dishwasher,,2021-12-24 00:00:00,20211224T060000.000Z,,,,
🍽 Dishwasher,,2022-12-28 15:00:00,20211228T210000.000Z,,,,
🍽 Dishwasher,,2022-12-31 08:00:00,20211231T140000.000Z,,,,
🍽 Dishwasher,,2022-01-02 18:30:00,20220103T003000.000Z,,,,
🍽 Dishwasher,,2022-01-05 09:45:00,20220105T154500.000Z,,,,
🍽 Dishwasher,,2022-01-08 09:00:00,20220108T150000.000Z,,,,
🍽 Dishwasher,,2022-01-10 21:30:00,20220111T033000.000Z,,,,
🍽 Dishwasher,,2022-01-13 08:00:00,20220113T140000.000Z,,,,
🍽 Dishwasher,,2022-01-14 18:00:00,20220115T000000.000Z,,,,
🍽 Dishwasher,,2022-01-15 18:00:00,20220116T000000.000Z,,,,
🍽 Dishwasher,,2022-01-18 08:00:00,20220118T140000.000Z,,,,
🍽 Dishwasher,,2022-01-21 07:30:00,20220121T133000.000Z,,,,
🍽 Dishwasher,,2022-01-23 19:00:00,20220124T010000.000Z,,,,
🍽 Dishwasher,,2022-01-25 16:00:00,20220125T220000.000Z,,,,
🍽 Dishwasher,,2022-01-28 17:00:00,20220128T230000.000Z,,,,
🍽 Dishwasher,,2022-01-30 12:00:00,20220130T180000.000Z,,,,
🍽 Dishwasher,,2022-02-02 07:30:00,20220202T133000.000Z,,,,
🍽 Dishwasher,,2022-02-04 22:00:00,20220205T040000.000Z,,,,
🍽 Dishwasher,,2022-02-07 19:30:00,20220208T013000.000Z,,,,
🍽 Dishwasher,,2022-02-09 19:15:00,20220210T011500.000Z,,,,
🍽 Dishwasher,,2022-02-11 15:45:00,20220211T214500.000Z,,,,
🍽 Dishwasher,,2022-02-13 21:30:00,20220214T033000.000Z,,,,
🍽 Dishwasher,,2022-02-17 17:30:00,20220217T233000.000Z,,,,
🍽 Dishwasher,,2022-02-19 12:30:00,20220219T183000.000Z,,,,
🍽 Dishwasher,,2022-02-22 18:00:00,20220223T000000.000Z,,,,
🍽 Dishwasher,,2022-02-23 22:45:00,20220224T044500.000Z,,,,
🍽 Dishwasher,,2022-02-26 11:15:00,20220226T171500.000Z,,,,
🍽 Dishwasher,,2022-03-01 18:15:00,20220302T001500.000Z,,,,
🍽 Dishwasher,,2022-03-03 19:30:00,20220304T013000.000Z,,,,
🍽 Dishwasher,,2022-03-07 14:00:00,20220307T200000.000Z,,,,
🍽 Dishwasher,,2022-03-08 22:00:00,20220309T040000.000Z,,,,
🍽 Dishwasher,,2022-03-11 22:30:00,20220312T043000.000Z,,,,
🍽 Dishwasher,,2022-03-14 15:30:00,20220314T203000.000Z,,,,
🍽 Dishwasher,,2022-03-16 22:00:00,20220317T030000.000Z,,,,
🍽 Dishwasher,,2022-03-20 20:30:00,20220321T013000.000Z,,,,
🍽 Dishwasher,,2022-03-23 19:00:00,20220324T000000.000Z,,,,
🍽 Dishwasher,,2022-03-25 18:00:00,20220325T230000.000Z,,,,
🍽 Dishwasher,,2022-03-27 22:00:00,20220328T030000.000Z,,,,
🍽 Dishwasher,,2022-03-29 21:30:00,20220330T023000.000Z,,,,
🍽 Dishwasher,,2022-03-31 19:00:00,20220401T000000.000Z,,,,
🍽 Dishwasher,,2022-04-03 21:30:00,20220404T023000.000Z,,,,
🍽 Dishwasher,,2022-04-05 17:45:00,20220405T224500.000Z,,,,
🍽 Dishwasher,,2022-04-08 09:30:00,20220408T143000.000Z,,,,
🍽 Dishwasher,,2022-04-13 08:00:00,20220413T130000.000Z,,,,
🍽 Dishwasher,,2022-04-14 20:30:00,20220415T013000.000Z,,,,
🍽 Dishwasher,,2022-04-16 18:00:00,20220416T230000.000Z,,,,
🍽 Dishwasher,,2022-04-18 12:00:00,20220418T170000.000Z,,,,
🍽 Dishwasher,,2022-04-21 14:45:00,20220421T194500.000Z,,,,
🍽 Dishwasher,,2022-04-25 08:00:00,20220425T130000.000Z,,,,
🍽 Dishwasher,,2022-04-26 18:00:00,20220426T230000.000Z,,,,
🍽 Dishwasher,,2022-04-28 21:30:00,20220429T023000.000Z,,,,
🍽 Dishwasher,,2022-05-01 13:00:00,20220501T180000.000Z,,,,
🍽 Dishwasher,,2022-05-03 19:15:00,20220504T001500.000Z,,,,
🍽 Dishwasher,,2022-05-05 12:00:00,20220505T170000.000Z,,,,
🍽 Dishwasher,,2022-05-08 19:30:00,20220509T003000.000Z,,,,
🍽 Dishwasher,,2022-05-10 20:00:00,20220511T010000.000Z,,,,
🍽 Dishwasher,,2022-05-13 07:30:00,20220513T123000.000Z,,,,
🍽 Dishwasher,,2022-05-15 15:00:00,20220515T200000.000Z,,,,
🍽 Dishwasher,,2022-05-18 17:30:00,20220518T223000.000Z,,,,
🍽 Dishwasher,,2022-05-23 15:00:00,20220523T200000.000Z,,,,
🍽 Dishwasher,,2022-05-25 18:00:00,20220525T230000.000Z,,,,
🍽 Dishwasher,,2022-05-27 10:00:00,20220527T150000.000Z,,,,
🍽 Dishwasher,,2022-05-29 13:00:00,20220529T180000.000Z,,,,
🍽 Dishwasher,,2022-06-01 21:30:00,20220602T023000.000Z,,,,
🍽 Dishwasher,,2022-06-04 19:00:00,20220605T000000.000Z,,,,
🍽 Dishwasher,,2022-06-07 08:00:00,20220607T130000.000Z,,,,
🍽 Dishwasher,,2022-06-09 18:30:00,20220609T233000.000Z,,,,
🍽 Dishwasher,,2022-06-11 08:30:00,20220611T133000.000Z,,,,
🍽 Dishwasher,,2022-06-19 07:00:00,20220619T120000.000Z,,,,
🍽 Dishwasher,,2022-06-21 08:00:00,20220621T130000.000Z,,,,
🍽 Dishwasher,,2022-06-24 07:30:00,20220624T123000.000Z,,,,
🍽 Dishwasher,,2022-06-27 16:00:00,20220627T210000.000Z,,,,
🍽 Dishwasher,,2022-06-30 18:15:00,20220630T231500.000Z,,,,
🍽 Dishwasher,,2022-07-02 11:00:00,20220702T160000.000Z,,,,
🍽 Dishwasher,,2022-07-04 10:30:00,20220704T153000.000Z,,,,
🍽 Dishwasher,,2022-07-06 19:00:00,20220707T000000.000Z,,,,
🍽 Dishwasher,,2022-07-07 16:00:00,20220707T210000.000Z,,,,
🍽 Dishwasher,,2022-07-11 11:00:00,20220711T160000.000Z,,,,
🍽 Dishwasher,,2022-07-13 19:00:00,20220714T000000.000Z,,,,
🍽 Dishwasher,,2022-07-15 19:00:00,20220716T000000.000Z,,,,
🍽 Dishwasher,,2022-07-18 08:00:00,20220718T130000.000Z,,,,
🍽 Dishwasher,,2022-07-20 19:00:00,20220721T000000.000Z,,,,
🍽 Dishwasher,,2022-07-22 20:00:00,20220723T010000.000Z,,,,
🍽 Dishwasher,,2022-07-27 08:15:00,20220727T131500.000Z,,,,
🍽 Dishwasher,,2022-07-29 08:00:00,20220729T130000.000Z,,,,
🍽 Dishwasher,,2022-08-01 17:30:00,20220801T223000.000Z,,,,
🍽 Dishwasher,,2022-08-03 17:00:00,20220803T220000.000Z,,,,
🍽 Dishwasher,,2022-08-08 17:30:00,20220808T223000.000Z,,,,
🍽 Dishwasher,,2022-08-10 21:30:00,20220811T023000.000Z,,,,
🍽 Dishwasher,,2022-08-14 14:15:00,20220814T191500.000Z,,,,
🍽 Dishwasher,,2022-08-17 21:15:00,20220818T021500.000Z,,,,
🍽 Dishwasher,,2022-08-19 19:00:00,20220820T000000.000Z,,,,
🍽 Dishwasher,,2022-08-22 17:15:00,20220822T221500.000Z,,,,
🍽 Dishwasher,,2022-08-25 17:00:00,20220825T220000.000Z,,,,
🍽 Dishwasher,,2022-08-27 22:00:00,20220828T030000.000Z,,,,
🍽 Dishwasher,,2022-08-30 18:00:00,20220830T230000.000Z,,,,
🍽 Dishwasher,,2022-09-03 15:00:00,20220903T200000.000Z,,,,
🍽 Dishwasher,,2022-09-05 17:30:00,20220905T223000.000Z,,,,
🍽 Dishwasher,,2022-09-07 08:15:00,20220907T131500.000Z,,,,
🍽 Dishwasher,,2022-09-09 22:00:00,20220910T030000.000Z,,,,
🍽 Dishwasher,,2022-09-12 19:30:00,20220913T003000.000Z,,,,
🍽 Dishwasher,,2022-09-15 07:00:00,20220915T120000.000Z,,,,
🍽 Dishwasher,,2022-09-18 20:00:00,20220919T010000.000Z,,,,
🍽 Dishwasher,,2022-09-19 20:00:00,20220920T010000.000Z,,,,
🍽 Dishwasher,,2022-09-23 17:00:00,20220923T220000.000Z,,,,
🍽 Dishwasher,,2022-09-27 17:30:00,20220927T223000.000Z,,,,
🍽 Dishwasher,,2022-09-29 16:30:00,20220929T213000.000Z,,,,
🍽 Dishwasher,,2022-10-03 21:00:00,20221004T020000.000Z,,,,
🍽 Dishwasher,,2022-10-05 22:00:00,20221006T030000.000Z,,,,
🍽 Dishwasher,,2022-10-09 12:00:00,20221009T170000.000Z,,,,
🍽 Dishwasher,,2022-10-12 17:00:00,20221012T220000.000Z,,,,
🍽 Dishwasher,,2022-10-14 10:00:00,20221014T150000.000Z,,,,
🍽 Dishwasher,,2022-10-17 17:00:00,20221017T220000.000Z,,,,
🍽 Dishwasher,,2022-10-18 17:00:00,20221018T220000.000Z,,,,
🍽 Dishwasher,,2022-10-19 08:00:00,20221019T130000.000Z,,,,
🍽 Dishwasher,,2022-10-22 08:00:00,20221022T130000.000Z,,,,
🍽 Dishwasher,,2022-10-23 21:00:00,20221024T020000.000Z,,,,
🍽 Dishwasher,,2022-10-25 17:00:00,20221025T220000.000Z,,,,
🍽 Dishwasher,,2022-10-27 17:00:00,20221027T220000.000Z,,,,
🍽 Dishwasher,,2022-10-31 17:00:00,20221031T220000.000Z,,,,
🍽 Dishwasher,,2022-11-02 17:00:00,20221102T220000.000Z,,,,
🍽 Dishwasher,,2022-11-06 10:00:00,20221106T160000.000Z,,,,
🍽 Dishwasher,,2022-11-10 19:00:00,20221111T010000.000Z,,,,
🍽 Dishwasher,,2022-11-14 09:30:00,20221114T153000.000Z,,,,
🍽 Dishwasher,,2022-11-15 18:30:00,20221116T003000.000Z,,,,
🍽 Dishwasher,,2022-11-19 09:30:00,20221119T153000.000Z,,,,
🍽 Dishwasher,,2022-11-27 21:15:00,20221128T031500.000Z,,,,
🍽 Dishwasher,,2022-12-02 17:00:00,20221202T230000.000Z,,,,
🍽 Dishwasher,,2022-12-04 22:00:00,20221205T040000.000Z,,,,
🍽 Dishwasher,,2022-12-09 22:00:00,20221210T040000.000Z,,,,
🍽 Dishwasher,,2022-12-13 21:30:00,20221214T033000.000Z,,,,
🍽 Dishwasher,,2022-12-15 23:00:00,20221216T050000.000Z,,,,
🍽 Dishwasher,,2022-12-17 14:45:00,20221217T204500.000Z,,,,
🍽 Dishwasher,,2022-12-20 08:00:00,20221220T140000.000Z,,,,
🍽 Dishwasher,,2022-12-22 17:00:00,20221222T230000.000Z,,,,
🍽 Dishwasher,,2022-12-27 17:30:00,20221227T233000.000Z,,,,
🍽 Dishwasher,,2022-12-29 17:00:00,20221229T230000.000Z,,,,
🍽 Dishwasher,,2023-01-01 17:00:00,20230101T230000.000Z,,,,
🍽 Dishwasher,,2023-01-04 20:00:00,20230105T020000.000Z,,,,
🍽 Dishwasher,,2023-01-08 18:30:00,20230109T003000.000Z,,,,
🍽 Dishwasher,,2023-01-11 18:30:00,20230112T003000.000Z,,,,
🍽 Dishwasher,,2023-01-12 17:00:00,20230112T230000.000Z,,,,
🍽 Dishwasher,,2023-01-15 19:00:00,20230116T010000.000Z,,,,
🍽 Dishwasher,,2023-01-17 17:00:00,20230117T230000.000Z,,,,
🍽 Dishwasher,,2023-01-20 07:15:00,20230120T131500.000Z,,,,
🍽 Dishwasher,,2023-01-22 19:30:00,20230123T013000.000Z,,,,
🍽 Dishwasher,,2023-01-24 18:00:00,20230125T000000.000Z,,,,
🍽 Dishwasher,,2023-01-30 16:00:00,20230130T220000.000Z,,,,
🍽 Dishwasher,,2023-01-31 21:00:00,20230201T030000.000Z,,,,
🍽 Dishwasher,,2023-02-02 20:00:00,20230203T020000.000Z,,,,
🍽 Dishwasher,,2023-02-03 20:00:00,20230204T020000.000Z,,,,
🍽 Dishwasher,,2023-02-05 18:00:00,20230206T000000.000Z,,,,
🍽 Dishwasher,,2023-02-07 14:30:00,20230207T203000.000Z,,,,
🍽 Dishwasher,,2023-02-10 22:00:00,20230211T040000.000Z,,,,
🍽 Dishwasher,,2023-02-13 07:30:00,20230213T133000.000Z,,,,
🍽 Dishwasher,,2023-02-16 16:30:00,20230216T223000.000Z,,,,
🍽 Dishwasher,,2023-02-19 09:30:00,20230219T153000.000Z,,,,
🍽 Dishwasher,,2023-02-21 08:00:00,20230221T140000.000Z,,,,
🍽 Dishwasher,,2023-02-24 18:00:00,20230225T000000.000Z,,,,
🍽 Dishwasher,,2023-02-26 13:00:00,20230226T190000.000Z,,,,
🍽 Dishwasher,,2023-02-28 07:30:00,20230228T133000.000Z,,,,
🍽 Dishwasher,,2023-03-03 10:00:00,20230303T160000.000Z,,,,
🍽 Dishwasher,,2023-03-07 08:00:00,20230307T140000.000Z,,,,
🍽 Dishwasher,,2023-03-11 14:00:00,20230311T200000.000Z,,,,
🍽 Dishwasher,,2023-03-13 18:00:00,20230313T230000.000Z,,,,
🍽 Dishwasher,,2023-03-15 21:00:00,20230316T020000.000Z,,,,
🍽 Dishwasher,,2023-03-20 17:30:00,20230320T223000.000Z,,,,
🍽 Dishwasher,,2023-03-22 09:00:00,20230322T140000.000Z,,,,
🍽 Dishwasher,,2023-03-25 20:00:00,20230326T010000.000Z,,,,
🍽 Dishwasher,,2023-03-29 17:30:00,20230329T223000.000Z,,,,
🍽 Dishwasher,,2023-03-31 13:00:00,20230331T180000.000Z,,,,
🍽 Dishwasher,,2023-04-02 18:00:00,20230402T230000.000Z,,,,
🍽 Dishwasher,,2023-04-04 10:00:00,20230404T150000.000Z,,,,
🍽 Dishwasher,,2023-04-06 09:00:00,20230406T140000.000Z,,,,
🍽 Dishwasher,,2023-04-09 10:00:00,20230409T150000.000Z,,,,
🍽 Dishwasher,,2023-04-12 08:00:00,20230412T130000.000Z,,,,
🍽 Dishwasher,,2023-04-16 18:30:00,20230416T233000.000Z,,,,
🍽 Dishwasher,,2023-04-18 17:30:00,20230418T223000.000Z,,,,
🍽 Dishwasher,,2023-04-21 15:30:00,20230421T203000.000Z,,,,
🍽 Dishwasher,,2023-04-22 17:15:00,20230422T221500.000Z,,,,
🍽 Dishwasher,,2023-04-25 07:30:00,20230425T123000.000Z,,,,
🍽 Dishwasher,,2023-04-28 07:30:00,20230428T123000.000Z,,,,
🍽 Dishwasher,,2023-05-01 16:30:00,20230501T213000.000Z,,,,
🍽 Dishwasher,,2023-05-03 17:30:00,20230503T223000.000Z,,,,
🍽 Dishwasher,,2023-05-06 09:30:00,20230506T143000.000Z,,,,
🍽 Dishwasher,,2023-05-08 08:00:00,20230508T130000.000Z,,,,
🍽 Dishwasher,,2023-05-10 18:45:00,20230510T234500.000Z,,,,
🍽 Dishwasher,,2023-05-11 18:30:00,20230511T233000.000Z,,,,
🍽 Dishwasher,,2023-05-14 17:30:00,20230514T223000.000Z,,,,
🍽 Dishwasher,,2023-05-16 23:30:00,20230517T043000.000Z,,,,
🍽 Dishwasher,,2023-05-19 15:45:00,20230519T204500.000Z,,,,
🍽 Dishwasher,,2023-05-22 07:00:00,20230522T120000.000Z,,,,
🍽 Dishwasher,,2023-05-24 07:30:00,20230524T123000.000Z,,,,
🍽 Dishwasher,,2023-05-27 21:00:00,20230528T020000.000Z,,,,
🍽 Dishwasher,,2023-05-28 20:00:00,20230529T010000.000Z,,,,
🍽 Dishwasher,,2023-05-31 08:00:00,20230531T130000.000Z,,,,
🍽 Dishwasher,,2023-06-02 21:15:00,20230603T021500.000Z,,,,
🍽 Dishwasher,,2023-06-05 18:45:00,20230605T234500.000Z,,,,
🍽 Dishwasher,,2023-06-09 20:30:00,20230610T013000.000Z,,,,
🍽 Dishwasher,,2023-06-12 19:30:00,20230613T003000.000Z,,,,
🍽 Dishwasher,,2023-06-15 18:00:00,20230615T230000.000Z,,,,
🍽 Dishwasher,,2023-06-19 17:00:00,20230619T220000.000Z,,,,
🍽 Dishwasher,,2023-06-22 15:00:00,20230622T200000.000Z,,,,
🍽 Dishwasher,,2023-06-25 10:00:00,20230625T150000.000Z,,,,
🍽 Dishwasher,,2023-06-27 17:00:00,20230627T220000.000Z,,,,
🍽 Dishwasher,,2023-06-29 17:00:00,20230629T220000.000Z,,,,
🍽 Dishwasher,,2023-07-03 13:00:00,20230703T180000.000Z,,,,
🍽 Dishwasher,,2023-07-05 11:30:00,20230705T163000.000Z,,,,
🍽 Dishwasher,,2023-07-07 19:00:00,20230708T000000.000Z,,,,
🍽 Dishwasher,,2023-07-09 21:30:00,20230710T023000.000Z,,,,
🍽 Dishwasher,,2023-07-12 21:00:00,20230713T020000.000Z,,,,
🍽 Dishwasher,,2023-07-14 15:00:00,20230714T200000.000Z,,,,
🍽 Dishwasher,,2023-07-16 17:00:00,20230716T220000.000Z,,,,
🍽 Dishwasher,,2023-07-18 07:30:00,20230718T123000.000Z,,,,
🍽 Dishwasher,,2023-07-20 17:00:00,20230720T220000.000Z,,,,
🍽 Dishwasher,,2023-07-21 17:30:00,20230721T223000.000Z,,,,
🍽 Dishwasher,,2023-07-24 07:15:00,20230724T121500.000Z,,,,
🍽 Dishwasher,,2023-07-25 08:00:00,20230725T130000.000Z,,,,
🍽 Dishwasher,,2023-07-27 19:00:00,20230728T000000.000Z,,,,
🍽 Dishwasher,,2023-07-31 08:00:00,20230731T130000.000Z,,,,
🍽 Dishwasher,,2023-08-01 21:45:00,20230802T024500.000Z,,,,
🍽 Dishwasher,,2023-08-06 19:00:00,20230807T000000.000Z,,,,
🍽 Dishwasher,,2023-08-12 10:00:00,20230812T150000.000Z,,,,
🍽 Dishwasher,,2023-08-13 20:30:00,20230814T013000.000Z,,,,
🍽 Dishwasher,,2023-08-16 20:00:00,20230817T010000.000Z,,,,
🍽 Dishwasher,,2023-08-18 08:00:00,20230818T130000.000Z,,,,
🍽 Dishwasher,,2023-08-21 19:00:00,20230822T000000.000Z,,,,
🍽 Dishwasher,,2023-08-23 21:00:00,20230824T020000.000Z,,,,
🍽 Dishwasher,,2023-08-29 10:00:00,20230829T150000.000Z,,,,
🍽 Dishwasher,,2023-09-01 17:30:00,20230901T223000.000Z,,,,
🍽 Dishwasher,,2023-09-04 14:00:00,20230904T190000.000Z,,,,
🍽 Dishwasher,,2023-09-06 17:00:00,20230906T220000.000Z,,,,
🍽 Dishwasher,,2023-09-09 19:00:00,20230910T000000.000Z,,,,
🍽 Dishwasher,,2023-09-13 07:30:00,20230913T123000.000Z,,,,
🍽 Dishwasher,,2023-09-15 16:30:00,20230915T213000.000Z,,,,
🍽 Dishwasher,,2023-09-18 18:00:00,20230918T230000.000Z,,,,
🍽 Dishwasher,,2023-09-22 20:00:00,20230923T010000.000Z,,,,
🍽 Dishwasher,,2023-09-25 18:00:00,20230925T230000.000Z,,,,
🍽 Dishwasher,,2023-09-27 17:00:00,20230927T220000.000Z,,,,
🍽 Dishwasher,,2023-10-02 17:00:00,20231002T220000.000Z,,,,
🍽 Dishwasher,,2023-10-04 07:00:00,20231004T120000.000Z,,,,
🍽 Dishwasher,,2023-10-06 17:00:00,20231006T220000.000Z,,,,
🍽 Dishwasher,,2023-10-09 08:00:00,20231009T130000.000Z,,,,
🍽 Dishwasher,,2023-10-12 17:00:00,20231012T220000.000Z,,,,
🍽 Dishwasher,,2023-10-15 09:00:00,20231015T140000.000Z,,,,
🍽 Dishwasher,,2023-10-19 17:00:00,20231019T220000.000Z,,,,
🍽 Dishwasher,,2023-10-20 18:30:00,20231020T233000.000Z,,,,
🍽 Dishwasher,,2023-10-23 17:30:00,20231023T223000.000Z,,,,
🍽 Dishwasher,,2023-10-25 21:30:00,20231026T023000.000Z,,,,
🍽 Dishwasher,,2023-10-29 09:00:00,20231029T140000.000Z,,,,
🍽 Dishwasher,,2023-11-01 19:30:00,20231102T003000.000Z,,,,
🍽 Dishwasher,,2023-11-03 19:30:00,20231104T003000.000Z,,,,
🍽 Dishwasher,,2023-11-06 08:00:00,20231106T140000.000Z,,,,
🍽 Dishwasher,,2023-11-08 19:00:00,20231109T010000.000Z,,,,
🍽 Dishwasher,,2023-11-10 19:00:00,20231111T010000.000Z,,,,
🍽 Dishwasher,,2023-11-12 14:00:00,20231112T200000.000Z,,,,
🍽 Dishwasher,,2023-11-14 19:00:00,20231115T010000.000Z,,,,
🍽 Dishwasher,,2023-11-15 15:30:00,20231115T213000.000Z,,,,
🍽 Dishwasher,,2023-11-17 17:00:00,20231117T230000.000Z,,,,
🍽 Dishwasher,,2023-11-20 17:00:00,20231120T230000.000Z,,,,
🍽 Dishwasher,,2023-11-22 17:00:00,20231122T230000.000Z,,,,
🍽 Dishwasher,,2023-11-24 14:15:00,20231124T201500.000Z,,,,
🍽 Dishwasher,,2023-11-28 19:30:00,20231129T013000.000Z,,,,
🍽 Dishwasher,,2023-12-03 15:30:00,20231203T213000.000Z,,,,
🍽 Dishwasher,,2023-12-05 18:00:00,20231206T000000.000Z,,,,
🍽 Dishwasher,,2023-12-09 18:00:00,20231210T000000.000Z,,,,
🍽 Dishwasher,,2023-12-13 12:30:00,20231213T183000.000Z,,,,
🍽 Dishwasher,,2023-12-16 09:00:00,20231216T150000.000Z,,,,
🍽 Dishwasher,,2023-12-18 17:00:00,20231218T230000.000Z,,,,
🍽 Dishwasher,,2023-12-20 08:00:00,20231220T140000.000Z,,,,
🍽 Dishwasher,,2023-12-23 07:30:00,20231223T133000.000Z,,,,
🍽 Dishwasher,,2024-01-04 21:00:00,20240105T030000.000Z,,,,
🍽 Dishwasher,,2024-01-06 14:00:00,20240106T200000.000Z,,,,
